,LSOA Code,LSOA Name.x,Local Authority Name,WIMD 2019,WIMD 2014 (r),WIMD 2011 score,from14to19,from11to14,from11to19,Of interest
1379,W01001417,St. Cattwg 4,Caerphilly,8.228238977,10.84379576,11.28338311,-2.615556783,-0.439587349,-3.055144132,
1380,W01001418,St. Cattwg 5,Caerphilly,35.67358899,33.82080514,38.05751341,1.85278385,-4.236708274,-2.383924424,
1542,W01001584,St. Christopher's,Monmouthshire,13.37019977,13.69552069,15.84223187,-0.32532092,-2.146711182,-2.472032102,
692,W01000720,St. Clears 1,Carmarthenshire,14.05248717,14.68015082,14.11484732,-0.62766365,0.565303496,-0.062360154,
693,W01000721,St. Clears 2,Carmarthenshire,13.43961633,14.54527375,13.47998926,-1.10565742,1.065284486,-0.040372934,
472,W01000489,St. David Within,Powys,14.90333569,15.44762627,16.90741871,-0.54429058,-1.459792436,-2.004083016,
587,W01000612,St. David's,Pembrokeshire,13.91688559,14.75286931,16.24239451,-0.83598372,-1.489525195,-2.325508915,
1488,W01001526,St. Dials 1,Torfaen,37.01474549,41.36833063,38.38952969,-4.35358514,2.978800945,-1.374784195,
1489,W01001527,St. Dials 2,Torfaen,25.9058388,28.7618537,30.3150596,-2.8560149,-1.553205898,-4.409220798,
1490,W01001528,St. Dials 3,Torfaen,23.64094374,22.60129002,22.42764928,1.03965372,0.173640742,1.213294462,
588,W01000613,St. Dogmaels,Pembrokeshire,16.50033095,14.98745408,19.36170696,1.51287687,-4.374252881,-2.861376011,
694,W01000722,St. Ishmael 1,Carmarthenshire,10.28363556,8.921156588,10.27614156,1.362478972,-1.354984968,0.007494004,
695,W01000723,St. Ishmael 2,Carmarthenshire,20.9296561,19.55325619,14.97014969,1.37639991,4.583106504,5.959506414,
589,W01000614,St. Ishmael's,Pembrokeshire,18.10949132,16.29029366,18.96567353,1.81919766,-2.675379865,-0.856182205,
1381,W01001419,St. James 1,Caerphilly,14.35803398,15.25605366,17.52554327,-0.89801968,-2.269489613,-3.167509293,
1382,W01001420,St. James 2,Caerphilly,9.29830331,12.27016703,12.26380953,-2.97186372,0.006357503,-2.965506217,
1383,W01001421,St. James 3,Caerphilly,79.81321984,83.48637606,78.90440385,-3.67315622,4.581972208,0.908815988,
1384,W01001422,St. James 4,Caerphilly,51.08457406,52.33623013,55.41136093,-1.25165607,-3.075130797,-4.326786867,
1632,W01001675,St. Julians 1,Newport,19.54526159,16.20702532,15.11080957,3.33823627,1.096215751,4.434452021,
1633,W01001676,St. Julians 2,Newport,35.18654132,29.18633999,30.62421861,6.00020133,-1.437878615,4.562322715,
1634,W01001677,St. Julians 3,Newport,12.95166793,10.0714069,10.77314412,2.88026103,-0.701737221,2.178523809,
1635,W01001678,St. Julians 4,Newport,31.62920689,28.00566525,25.95850243,3.62354164,2.047162825,5.670704465,
1636,W01001679,St. Julians 5,Newport,11.25235598,8.490327305,8.776307102,2.762028675,-0.285979797,2.476048878,
1637,W01001680,St. Julians 6,Newport,17.87038616,15.99889716,11.30407544,1.871489,4.694821718,6.566310718,
1543,W01001585,St. Kingsmark 1,Monmouthshire,1.38712997,0.88432817,2.503770534,0.5028018,-1.619442364,-1.116640564,
1544,W01001586,St. Kingsmark 2,Monmouthshire,3.387045737,1.917990583,3.352308823,1.469055154,-1.43431824,0.034736914,
1385,W01001423,St. Martins 1,Caerphilly,8.530195941,10.00640338,9.163121636,-1.476207439,0.843281744,-0.632925695,
1386,W01001424,St. Martins 2,Caerphilly,22.00257832,21.38868203,19.78810717,0.61389629,1.600574857,2.214471147,
1387,W01001425,St. Martins 3,Caerphilly,11.13825705,12.7182716,10.66282232,-1.58001455,2.055449277,0.475434727,
1388,W01001426,St. Martins 4,Caerphilly,5.822681687,5.128553719,8.332844167,0.694127968,-3.204290448,-2.51016248,
1389,W01001427,St. Martins 5,Caerphilly,2.247522685,2.577882158,5.358235412,-0.330359473,-2.780353254,-3.110712727,
473,W01000492,St. Mary 1,Powys,16.0140172,13.75219725,11.53598174,2.26181995,2.216215515,4.478035465,
474,W01000493,St. Mary 2,Powys,6.009942542,6.140145468,6.580814276,-0.130202926,-0.440668808,-0.570871734,
1545,W01001587,St. Mary's,Monmouthshire,17.02908832,16.71515378,15.29112005,0.31393454,1.424033727,1.737968267,
817,W01000849,St. Thomas 1,Swansea,38.41020606,45.56786354,44.48638056,-7.15765748,1.081482983,-6.076174497,
818,W01000850,St. Thomas 2,Swansea,28.80790766,30.87343783,34.09653065,-2.06553017,-3.223092822,-5.288622992,
819,W01000851,St. Thomas 3,Swansea,20.53546305,19.84334447,27.0965993,0.69211858,-7.253254833,-6.561136253,
820,W01000852,St. Thomas 4,Swansea,21.71859989,22.10211816,20.47289781,-0.38351827,1.629220353,1.245702083,
412,W01000422,Stansty,Wrexham,12.7733908,14.80131275,14.26831984,-2.02792195,0.532992908,-1.494929042,
1094,W01001129,Stanwell 1,Vale of Glamorgan,17.21084056,16.89962102,17.10339398,0.31121954,-0.203772957,0.107446583,
1095,W01001130,Stanwell 2,Vale of Glamorgan,3.230515633,2.89897453,3.864777368,0.331541103,-0.965802838,-0.634261735,
1096,W01001131,Stanwell 3,Vale of Glamorgan,19.83856328,21.07345848,23.1678774,-1.2348952,-2.094418921,-3.329314121,
1642,W01001685,Stow Hill 1,Newport,34.95929957,31.01753723,29.93478564,3.94176234,1.082751594,5.024513934,
1643,W01001686,Stow Hill 2,Newport,20.64141953,22.26500243,19.84068741,-1.6235829,2.424315021,0.800732121,
1644,W01001687,Stow Hill 3,Newport,49.07786024,47.2949347,41.34131458,1.78292554,5.953620117,7.736545657,
1097,W01001132,Sully 1,Vale of Glamorgan,3.360062559,7.181039632,8.385726953,-3.820977073,-1.204687321,-5.025664394,
1098,W01001133,Sully 2,Vale of Glamorgan,2.455781837,7.11602725,8.242815066,-4.660245413,-1.126787816,-5.787033229,
1099,W01001134,Sully 3,Vale of Glamorgan,5.367543828,7.347467151,8.05774714,-1.979923323,-0.710279989,-2.690203312,
698,W01000726,Swiss Valley 1,Carmarthenshire,5.995289854,5.325497016,7.367445892,0.669792838,-2.041948876,-1.372156038,
699,W01000727,Swiss Valley 2,Carmarthenshire,10.69198326,11.4066852,12.52241324,-0.71470194,-1.115728043,-1.830429983,
1204,W01001240,Taffs Well 1,Rhondda Cynon Taf,12.46179732,14.80134052,13.00168975,-2.3395432,1.799650772,-0.539892428,
1205,W01001241,Taffs Well 2,Rhondda Cynon Taf,15.00293217,15.91218351,16.94924402,-0.90925134,-1.037060509,-1.946311849,
934,W01000966,Tai-bach 1,Neath Port Talbot,27.46544795,25.84152812,24.68776125,1.62391983,1.153766867,2.777686697,
935,W01000967,Tai-bach 2,Neath Port Talbot,44.91251257,34.20223109,37.14331323,10.71028148,-2.941082144,7.769199336,
936,W01000968,Tai-bach 3,Neath Port Talbot,21.7047914,26.0013715,24.61779182,-4.2965801,1.383579678,-2.913000422,
1206,W01001242,Talbot Green 1,Rhondda Cynon Taf,9.298009526,10.02521254,9.108038129,-0.727203014,0.917174411,0.189971397,
1207,W01001243,Talbot Green 2,Rhondda Cynon Taf,30.99244952,33.45901016,33.52799731,-2.46656064,-0.068987152,-2.535547792,
475,W01000494,Talgarth,Powys,11.94158454,12.87830383,14.78737036,-0.93671929,-1.909066531,-2.845785821,
108,W01000112,Talysarn,Gwynedd,26.29477539,25.55177654,28.17302447,0.74299885,-2.621247925,-1.878249075,
476,W01000496,Tawe-Uchaf,Powys,19.8700501,16.40946917,19.46548697,3.46058093,-3.056017798,0.404563132,
109,W01000113,Teigl,Gwynedd,19.63009201,18.55134329,19.22028089,1.07874872,-0.668937596,0.409811124,
594,W01000619,Tenby: North,Pembrokeshire,12.78034054,8.982562814,11.42786706,3.797777726,-2.445304247,1.352473479,
595,W01000620,Tenby: South 1,Pembrokeshire,16.11848027,13.77898165,16.58519168,2.33949862,-2.806210031,-0.466711411,
596,W01000621,Tenby: South 2,Pembrokeshire,19.03332112,21.13878711,20.03426054,-2.10546599,1.104526574,-1.000939416,
1549,W01001591,The Elms,Monmouthshire,3.894155401,3.32370778,6.335205845,0.570447621,-3.011498065,-2.441050444,
597,W01000622,The Havens,Pembrokeshire,10.75267116,11.47686089,13.7194348,-0.72418973,-2.242573905,-2.966763635,
1550,W01001592,Thornwell 1,Monmouthshire,30.41997044,29.95524504,26.51933949,0.4647254,3.435905548,3.900630948,
1551,W01001593,Thornwell 2,Monmouthshire,16.5712725,14.48918188,14.91416689,2.08209062,-0.424985011,1.657105609,
523,W01000548,Tirymynach,Ceredigion,13.19080636,12.36618154,11.45826184,0.82462482,0.907919697,1.732544517,
1208,W01001244,Ton-teg 1,Rhondda Cynon Taf,9.081349708,11.4097961,9.026709526,-2.328446392,2.383086574,0.054640182,
1209,W01001245,Ton-teg 2,Rhondda Cynon Taf,6.665843248,5.803026334,5.831106221,0.862816914,-0.028079887,0.834737027,
1210,W01001246,Ton-teg 3,Rhondda Cynon Taf,14.07747025,13.21057652,11.89387761,0.86689373,1.316698912,2.183592642,
937,W01000969,Tonna 1,Neath Port Talbot,6.245082982,7.827838224,9.07574644,-1.582755242,-1.247908216,-2.830663458,
938,W01000970,Tonna 2,Neath Port Talbot,22.34090832,25.66037228,23.80667041,-3.31946396,1.85370187,-1.46576209,
1211,W01001247,Tonypandy 1,Rhondda Cynon Taf,28.92261942,27.99818205,29.07421525,0.92443737,-1.076033203,-0.151595833,
1212,W01001248,Tonypandy 2,Rhondda Cynon Taf,25.22780989,21.54355573,24.84130354,3.68425416,-3.297747806,0.386506354,
1213,W01001249,Tonyrefail East 1,Rhondda Cynon Taf,24.53900087,30.5401554,29.75256408,-6.00115453,0.787591323,-5.213563207,
1214,W01001250,Tonyrefail East 2,Rhondda Cynon Taf,20.65735022,22.16518395,26.98523479,-1.50783373,-4.82005084,-6.32788457,
1215,W01001251,Tonyrefail East 3,Rhondda Cynon Taf,54.36594607,58.69482081,58.39060422,-4.32887474,0.304216594,-4.024658146,
1216,W01001252,Tonyrefail East 4,Rhondda Cynon Taf,6.851114488,10.9556757,13.89048217,-4.104561212,-2.934806472,-7.039367684,
1217,W01001253,Tonyrefail West 1,Rhondda Cynon Taf,26.04797596,38.17423312,37.06290647,-12.12625716,1.11132665,-11.01493051,
1218,W01001255,Tonyrefail West 3,Rhondda Cynon Taf,44.56310235,43.75353316,44.28231134,0.80956919,-0.528778183,0.280791007,
1278,W01001315,Town 1,Merthyr Tydfil,35.03256424,35.19582941,39.56491382,-0.16326517,-4.369084409,-4.532349579,
1279,W01001316,Town 2,Merthyr Tydfil,11.93032578,12.55340035,14.85833881,-0.62307457,-2.304938461,-2.928013031,
1280,W01001317,Town 3,Merthyr Tydfil,30.18760879,31.88263517,32.47486129,-1.69502638,-0.592226118,-2.287252498,
1281,W01001318,Town 4,Merthyr Tydfil,18.01365466,15.770053,15.9484764,2.24360166,-0.178423396,2.065178264,
830,W01000862,Townhill 1,Swansea,69.47801679,67.3703835,76.6517079,2.10763329,-9.281324395,-7.173691105,
831,W01000863,Townhill 2,Swansea,70.24145567,64.19619207,65.20969895,6.0452636,-1.013506877,5.031756723,
832,W01000864,Townhill 3,Swansea,65.46559617,62.69183872,71.58137167,2.77375745,-8.889532954,-6.115775504,
833,W01000865,Townhill 4,Swansea,34.20801859,27.91249475,31.03536521,6.29552384,-3.12287046,3.17265338,
834,W01000866,Townhill 5,Swansea,63.8589696,59.07385968,54.5173664,4.78510992,4.556493284,9.341603204,
835,W01000867,Townhill 6,Swansea,60.52641848,62.43107098,55.78945874,-1.9046525,6.641612242,4.736959742,
177,W01000184,Towyn,Conwy,30.95971846,39.03477911,36.54632134,-8.07506065,2.488457775,-5.586602875,
1219,W01001256,Trallwng 1,Rhondda Cynon Taf,23.44297175,21.16566599,20.66534692,2.27730576,0.500319071,2.777624831,
1220,W01001257,Trallwng 2,Rhondda Cynon Taf,10.65511346,13.53434764,14.76499362,-2.87923418,-1.230645977,-4.109880157,
1221,W01001258,Trallwng 3,Rhondda Cynon Taf,27.08025249,22.19898801,20.93964496,4.88126448,1.259343054,6.140607534,
110,W01000114,Trawsfynydd,Gwynedd,15.20907451,14.20094409,15.82062305,1.00813042,-1.619678957,-0.611548537,
1222,W01001259,Trealaw 1,Rhondda Cynon Taf,26.61061768,24.27535675,23.86037011,2.33526093,0.414986639,2.750247569,
1223,W01001260,Trealaw 2,Rhondda Cynon Taf,52.52275096,52.52599369,55.17937492,-0.00324273,-2.653381234,-2.656623964,
1224,W01001261,Trealaw 3,Rhondda Cynon Taf,36.63733497,30.44775789,39.65482202,6.18957708,-9.207064126,-3.017487046,
39,W01000039,Trearddur 1,Isle of Anglesey,10.85846496,12.22957487,13.55647512,-1.37110991,-1.326900252,-2.698010162,
40,W01000040,Trearddur 2,Isle of Anglesey,12.18994042,13.058768,13.01505805,-0.86882758,0.043709947,-0.825117633,
939,W01000971,Trebanos,Neath Port Talbot,19.41781601,18.24581244,22.43829537,1.17200357,-4.192482933,-3.020479363,
1440,W01001478,Tredegar Central and West 1,Blaenau Gwent,19.53064964,20.60306092,21.67878646,-1.07241128,-1.075725535,-2.148136815,
1441,W01001479,Tredegar Central and West 2,Blaenau Gwent,64.95099486,71.42343136,70.46476642,-6.4724365,0.958664942,-5.513771558,
1442,W01001480,Tredegar Central and West 3,Blaenau Gwent,41.7358749,46.51149002,53.141668,-4.77561512,-6.63017798,-11.4057931,
1443,W01001481,Tredegar Central and West 4,Blaenau Gwent,42.70177045,44.7802021,39.92872715,-2.07843165,4.851474946,2.773043296,
1645,W01001688,Tredegar Park 1,Newport,22.64718832,25.07114668,30.74446518,-2.42395836,-5.673318499,-8.097276859,
1646,W01001689,Tredegar Park 2,Newport,63.92398781,63.84831083,63.76747213,0.07567698,0.080838703,0.156515683,
524,W01000549,Trefeurig,Ceredigion,7.518715167,8.386171615,9.119417492,-0.867456448,-0.733245877,-1.600702325,
240,W01000247,Trefnant,Denbighshire,15.25899857,14.33254546,14.05287721,0.92645311,0.279668254,1.206121364,
1225,W01001262,Treforest 1,Rhondda Cynon Taf,25.39112682,22.54418683,20.16343243,2.84693999,2.380754404,5.227694394,
1226,W01001263,Treforest 2,Rhondda Cynon Taf,20.03366164,15.04919354,22.16872233,4.9844681,-7.11952879,-2.13506069,
1227,W01001264,Treforest 3,Rhondda Cynon Taf,18.26443542,12.29165879,9.907607544,5.97277663,2.384051246,8.356827876,
178,W01000185,Trefriw,Conwy,14.07200669,15.02350019,15.42310443,-0.9514935,-0.399604238,-1.351097738,
525,W01000550,Tregaron,Ceredigion,21.44807196,15.00014008,19.77148972,6.44793188,-4.771349642,1.676582238,
111,W01000115,Tregarth & Mynydd Llandygai,Gwynedd,14.17401483,11.87634779,15.06961524,2.29766704,-3.193267445,-0.895600405,
1282,W01001319,Treharris 1,Merthyr Tydfil,6.471720355,8.067117297,9.707567795,-1.595396942,-1.640450498,-3.23584744,
1283,W01001320,Treharris 2,Merthyr Tydfil,21.12257989,20.96119092,20.95642375,0.16138897,0.004767174,0.166156144,
1284,W01001321,Treharris 3,Merthyr Tydfil,25.9027532,29.99870601,35.50870615,-4.09595281,-5.510000139,-9.605952949,
1285,W01001322,Treharris 4,Merthyr Tydfil,26.75900279,29.91144326,34.99411923,-3.15244047,-5.082675971,-8.235116441,
1228,W01001265,Treherbert 1,Rhondda Cynon Taf,28.72188858,28.40392566,35.52286832,0.31796292,-7.11894266,-6.80097974,
1229,W01001266,Treherbert 2,Rhondda Cynon Taf,51.07847042,46.83387783,49.37842626,4.24459259,-2.544548434,1.700044156,
1230,W01001267,Treherbert 3,Rhondda Cynon Taf,39.91216305,47.67829846,45.09938874,-7.76613541,2.578909718,-5.187225692,
1231,W01001268,Treherbert 4,Rhondda Cynon Taf,37.63527747,31.58809996,29.84214203,6.04717751,1.745957927,7.793135437,
331,W01000338,Trelawnyd and Gwaenysgor,Flintshire,16.16759505,13.51567184,11.42306587,2.65192321,2.092605969,4.744529179,
700,W01000728,Trelech,Carmarthenshire,19.84124816,18.7027474,16.76162159,1.13850076,1.941125812,3.079626572,
1552,W01001594,Trellech United 1,Monmouthshire,13.40021202,13.67956341,12.15714944,-0.27935139,1.522413967,1.243062577,
1553,W01001595,Trellech United 2,Monmouthshire,9.129029751,7.795281078,6.834845801,1.333748673,0.960435277,2.29418395,
241,W01000248,Tremeirchion,Denbighshire,13.4537584,11.82346724,13.48982395,1.63029116,-1.66635671,-0.03606555,
1232,W01001269,Treorchy 1,Rhondda Cynon Taf,19.51665783,17.5757712,16.7840156,1.94088663,0.791755603,2.732642233,
1233,W01001270,Treorchy 2,Rhondda Cynon Taf,21.87486851,25.48135277,24.65236743,-3.60648426,0.828985339,-2.777498921,
1234,W01001271,Treorchy 3,Rhondda Cynon Taf,32.47828779,33.98288432,33.86395581,-1.50459653,0.118928507,-1.385668023,
1235,W01001272,Treorchy 4,Rhondda Cynon Taf,26.52585686,25.32185676,25.06295813,1.2040001,0.258898634,1.462898734,
1236,W01001273,Treorchy 5,Rhondda Cynon Taf,19.649692,19.06696865,17.11894445,0.58272335,1.948024197,2.530747547,
332,W01000339,Treuddyn,Flintshire,15.20104163,12.6997402,10.77168419,2.50130143,1.928056014,4.429357444,
1492,W01001530,Trevethin 1,Torfaen,63.87241567,65.78156605,64.20120098,-1.90915038,1.580365073,-0.328785307,
1493,W01001531,Trevethin 2,Torfaen,35.86944168,32.23966909,32.40215386,3.62977259,-0.162484772,3.467287818,
477,W01000497,Trewern,Powys,13.40774817,12.98193388,11.0153281,0.42581429,1.966605781,2.392420071,
701,W01000729,Trimsaran 1,Carmarthenshire,34.85511294,36.0175981,32.98678967,-1.16248516,3.030808431,1.868323271,
702,W01000730,Trimsaran 2,Carmarthenshire,27.03661313,25.58599824,25.11710921,1.45061489,0.46888903,1.91950392,
526,W01000551,Troedyraur,Ceredigion,16.91825856,18.81699368,16.45732061,-1.89873512,2.359673073,0.460937953,
1828,W01001877,Trowbridge 1,Cardiff,11.93795202,13.1068509,12.79218279,-1.16889888,0.314668108,-0.854230772,
1837,W01001886,Trowbridge 10,Cardiff,52.67250473,62.03852502,51.14881738,-9.36602029,10.88970764,1.523687351,
1829,W01001878,Trowbridge 2,Cardiff,17.74491292,20.44431541,16.3085735,-2.69940249,4.135741908,1.436339418,
1830,W01001879,Trowbridge 3,Cardiff,45.0694147,48.70121439,41.56959132,-3.63179969,7.131623069,3.499823379,
1831,W01001880,Trowbridge 4,Cardiff,59.4230239,65.45490448,49.75782111,-6.03188058,15.69708337,9.665202788,
1832,W01001881,Trowbridge 5,Cardiff,46.3246145,47.74608423,39.57398579,-1.42146973,8.172098436,6.750628706,
1833,W01001882,Trowbridge 6,Cardiff,13.53564237,11.91397907,9.622801471,1.6216633,2.291177599,3.912840899,
1834,W01001883,Trowbridge 7,Cardiff,49.57704589,55.56172527,51.39441995,-5.98467938,4.167305318,-1.817374062,
1835,W01001884,Trowbridge 8,Cardiff,71.18095507,74.31785422,60.22595355,-3.13689915,14.09190068,10.95500153,
1836,W01001885,Trowbridge 9,Cardiff,32.69295363,36.57316204,27.65434584,-3.88020841,8.918816199,5.038607789,
179,W01000186,Tudno 1,Conwy,34.09590557,34.56433179,31.52623633,-0.46842622,3.038095457,2.569669237,
180,W01000187,Tudno 2,Conwy,55.71414134,51.64601509,50.64933216,4.06812625,0.996682927,5.064809177,
181,W01000188,Tudno 3,Conwy,10.07342193,10.05550715,13.05993204,0.01791478,-3.00442489,-2.98651011,
41,W01000041,Tudur,Isle of Anglesey,36.4843923,39.34326358,42.57507519,-2.85887128,-3.231811614,-6.090682894,
1494,W01001532,Two Locks 1,Torfaen,37.70989525,38.78380647,33.11858538,-1.07391122,5.66522109,4.59130987,
1495,W01001533,Two Locks 2,Torfaen,3.731154278,5.418030266,6.176729202,-1.686875988,-0.758698936,-2.445574924,
1496,W01001534,Two Locks 3,Torfaen,16.04585257,16.78710609,15.82717369,-0.74125352,0.9599324,0.21867888,
1497,W01001535,Two Locks 4,Torfaen,11.00329817,14.61260742,13.848599,-3.60930925,0.764008416,-2.845300834,
1390,W01001428,Twyn Carno 1,Caerphilly,73.66369201,75.91602017,78.88221401,-2.25232816,-2.966193839,-5.218521999,
1391,W01001429,Twyn Carno 2,Caerphilly,29.24953036,25.35629623,29.01280172,3.89323413,-3.656505486,0.236728644,
703,W01000731,Tycroes,Carmarthenshire,12.64249861,13.65992283,14.19654841,-1.01742422,-0.536625584,-1.554049804,
704,W01000732,Tyisha 1,Carmarthenshire,32.81765217,28.23692231,28.0205945,4.58072986,0.216327815,4.797057675,
705,W01000733,Tyisha 2,Carmarthenshire,69.71703276,61.5674178,62.25252172,8.14961496,-0.685103917,7.464511043,
706,W01000734,Tyisha 3,Carmarthenshire,48.27509126,44.55181146,45.89170012,3.7232798,-1.339888662,2.383391138,
1237,W01001274,Tylorstown 1,Rhondda Cynon Taf,77.79774091,77.10079861,74.37239934,0.6969423,2.72839927,3.42534157,
1238,W01001275,Tylorstown 2,Rhondda Cynon Taf,43.35978538,41.91311351,39.97791663,1.44667187,1.935196877,3.381868747,
1239,W01001276,Tylorstown 3,Rhondda Cynon Taf,51.66513669,49.40895191,52.49590068,2.25618478,-3.086948773,-0.830763993,
1240,W01001277,Tyn-y-nant 1,Rhondda Cynon Taf,7.2011306,7.892174664,9.540905015,-0.691044064,-1.648730351,-2.339774415,
1241,W01001278,Tyn-y-nant 2,Rhondda Cynon Taf,23.74339697,26.97421097,27.23792576,-3.230814,-0.263714785,-3.494528785,
1242,W01001279,Tyn-y-nant 3,Rhondda Cynon Taf,47.94356181,49.23075732,42.774276,-1.28719551,6.456481322,5.169285812,
